tanggal,harga_emas,kurs_dolar_rp
2022-08-17,834696.0,14727.0
2022-08-18,834613.0,14767.0
2022-08-19,833671.0,14822.0
2022-08-20,832513.0,14822.0
2022-08-21,832513.0,14822.0
2022-08-22,829008.0,14858.0
2022-08-23,837045.0,14882.0
2022-08-24,837477.0,14893.0
2022-08-25,839069.0,14851.0
2022-08-26,827445.0,14827.0
2022-08-27,828551.0,14827.0
2022-08-28,828551.0,14827.0
2022-08-29,827800.0,14814.0
2022-08-30,825322.0,14887.0
2022-08-31,820971.0,14875.01
2022-09-01,809508.0,14853.0
2022-09-02,820189.0,14884.0
2022-09-03,819486.0,14884.0
2022-09-04,819486.0,14884.0
2022-09-05,820046.0,14900.0
2022-09-06,816484.0,14920.0
2022-09-07,820450.0,14885.0
2022-09-08,818748.0,14927.0
2022-09-09,824087.0,14905.0
2022-09-10,822952.0,14905.0
2022-09-11,822952.0,14905.0
2022-09-12,826128.0,14846.0
2022-09-13,813186.0,14839.0
2022-09-14,813341.0,14861.0
2022-09-15,798354.0,14923.0
2022-09-16,801788.0,14899.0
2022-09-17,802459.0,14899.0
2022-09-18,802459.0,14899.0
2022-09-19,802437.0,14939.0
2022-09-20,801451.0,14980.0
2022-09-21,801955.0,14975.01
2022-09-22,808235.0,15011.0
2022-09-23,795974.0,15033.0
2022-09-24,794533.0,15033.0
2022-09-25,794533.0,15033.0
2022-09-26,788476.0,15035.0
2022-09-27,792128.0,15119.0
2022-09-28,808451.0,15155.0
2022-09-29,813361.0,15243.0
2022-09-30,816153.0,15247.0
2022-10-01,814030.0,15247.0
2022-10-02,814030.0,15247.0
2022-10-03,827593.0,15232.0
2022-10-04,847816.0,15293.0
2022-10-05,839055.0,15276.0
2022-10-06,836200.0,15196.0
2022-10-07,830821.0,15197.0
2022-10-08,828095.0,15197.0
2022-10-09,828095.0,15197.0
2022-10-10,817408.0,15246.0
2022-10-11,826865.0,15299.0
2022-10-12,824610.0,15362.0
2022-10-13,823347.0,15373.0
2022-10-14,811509.0,15357.0
2022-10-15,811786.0,15357.0
2022-10-16,811786.0,15357.0
2022-10-17,820646.0,15390.0
2022-10-18,821219.0,15480.0
2022-10-19,810883.0,15469.0
2022-10-20,814646.0,15491.0
2022-10-21,827468.0,15579.0
2022-10-22,830253.0,15579.0
2022-10-23,830253.0,15579.0
2022-10-24,828668.0,15610.0
2022-10-25,828273.0,15590.0
2022-10-26,836643.0,15616.0
2022-10-27,831109.0,15596.0
2022-10-28,822333.0,15573.0
2022-10-29,823474.0,15573.0
2022-10-30,823474.0,15573.0
2022-10-31,818012.0,15542.0
2022-11-01,824615.0,15596.0
2022-11-02,828997.0,15647.0
2022-11-03,818694.0,15652.0
2022-11-04,843503.0,15681.0
2022-11-05,847637.0,15681.0
2022-11-06,847637.0,15681.0
2022-11-07,849118.0,15736.0
2022-11-08,865526.0,15692.0
2022-11-09,863910.0,15684.0
2022-11-10,880678.0,15654.0
2022-11-11,890344.0,15701.0
2022-11-12,893888.0,15701.0
2022-11-13,893888.0,15701.0
2022-11-14,881423.0,15493.0
2022-11-15,882283.0,15499.0
2022-11-16,888295.0,15564.0
2022-11-17,881876.0,15610.0
2022-11-18,884703.0,15687.0
2022-11-19,883135.0,15687.0
2022-11-20,883135.0,15687.0
2022-11-21,874431.0,15692.0
2022-11-22,879544.0,15707.0
2022-11-23,878249.0,15716.0
2022-11-24,886663.0,15700.0
2022-11-25,881064.0,15647.0
2022-11-26,882674.0,15647.0
2022-11-27,882674.0,15647.0
2022-11-28,879048.0,15668.0
2022-11-29,885499.0,15729.0
2022-11-30,886435.0,15737.0
2022-12-01,912063.0,15742.0
2022-12-02,901131.0,15617.0
2022-12-03,902788.0,15617.0
2022-12-04,902788.0,15617.0
2022-12-05,879379.0,15429.0
2022-12-06,877893.0,15409.0
2022-12-07,892110.0,15576.0
2022-12-08,898760.0,15619.0
2022-12-09,906307.0,15624.0
2022-12-10,902851.0,15624.0
2022-12-11,902851.0,15624.0
2022-12-12,894198.0,15587.0
2022-12-13,909247.0,15642.0
2022-12-14,911675.0,15661.0
2022-12-15,892945.0,15619.0
2022-12-16,898951.0,15630.0
2022-12-17,901077.0,15630.0
2022-12-18,901077.0,15630.0
2022-12-19,897907.0,15617.0
2022-12-20,913048.0,15621.0
2022-12-21,911461.0,15608.0
2022-12-22,900759.0,15601.0
2022-12-23,902947.0,15594.0
2022-12-24,901734.0,15594.0
2022-12-25,901734.0,15594.0
2022-12-26,906750.0,15605.0
2022-12-27,915081.0,15636.0
2022-12-28,906932.0,15659.0
2022-12-29,916821.0,15703.0
2022-12-30,918229.0,15731.0
2022-12-31,922442.0,15731.0
2023-01-01,922442.0,15731.0
2023-01-02,915424.0,15592.0
2023-01-03,917294.0,15572.0
2023-01-04,931180.0,15590.0
2023-01-05,918948.0,15615.0
2023-01-06,934824.0,15610.0
2023-01-07,936561.0,15610.0
2023-01-08,936561.0,15610.0
2023-01-09,944002.0,15635.0
2023-01-10,937826.0,15574.0
2023-01-11,939240.0,15589.0
2023-01-12,944525.0,15527.0
2023-01-13,944399.0,15366.0
2023-01-14,948727.0,15366.0
2023-01-15,948727.0,15366.0
2023-01-16,933959.0,15177.0
2023-01-17,923464.0,15019.0
2023-01-18,929860.0,15154.0
2023-01-19,934666.0,15137.0
